id,target
241918,0.584375
241919,0.803125
241920,0.0
241921,0.040625
241922,0.04375
241923,0.096875
241924,0.95625
241925,0.215625
241926,0.0908952417834592
241927,0.853125
241928,0.053125
241929,0.2875
241930,0.9997395833333332
241931,0.1875
241932,0.05625
241933,0.10625
241934,0.009375
241935,0.046875
241936,0.209375
241937,0.0
241938,0.0
241939,0.978125
241940,0.21875
241941,0.6
241942,0.209375
241943,0.770625
241944,0.059375
241945,0.0
241946,0.99375
241947,0.19375
241948,0.996875
241949,0.0
241950,0.015625
241951,0.0
241952,0.603125
241953,0.671875
241954,0.996875
241955,0.971875
241956,0.99375
241957,0.99375
241958,0.909375
241959,0.15
241960,0.809375
241961,0.528125
241962,0.0
241963,0.04375
241964,0.015625
241965,0.0
241966,0.00625
241967,0.95625
241968,0.0
241969,0.759375
241970,0.0
241971,0.23125
241972,1.0
241973,1.0
241974,0.0
241975,0.0
241976,0.94453125
241977,0.0
241978,0.9060582169995314
241979,1.0
241980,0.01875
241981,0.878125
241982,0.815625
241983,0.234375
241984,0.9796155753968255
241985,0.175
241986,0.978125
241987,0.765625
241988,0.715625
241989,0.003125
241990,1.0
241991,0.875
241992,0.090625
241993,0.98125
241994,0.996875
241995,0.0
241996,0.0
241997,0.115625
241998,0.0
241999,0.05625
242000,0.1375
242001,0.809375
242002,0.1375
242003,1.0
242004,0.96875
242005,0.340625
242006,0.996875
242007,0.8625
242008,0.975
242009,0.0
242010,0.83125
242011,0.0908952417834592
242012,0.0875
242013,0.0
242014,0.996875
242015,0.990625
242016,0.690625
242017,0.184375
242018,0.5560077996443128
242019,0.0
242020,0.396875
242021,0.296875
242022,0.996875
242023,0.0
242024,0.8125
242025,0.13125
242026,1.0
242027,1.0
242028,0.0
242029,0.296875
242030,0.971875
242031,0.05625
242032,0.059375
242033,0.859375
242034,0.978125
242035,0.48125
242036,0.865625
242037,0.5609375
242038,0.825
242039,0.034375
242040,0.0
242041,0.85625
242042,0.534375
242043,0.20833333333333334
242044,0.9875
242045,0.01875
242046,0.13125
242047,0.99375
242048,0.215625
242049,0.7953125
242050,0.015625
242051,0.86875
242052,0.578125
242053,0.053125
242054,0.9875
242055,0.0
242056,0.0
242057,1.0
242058,0.928125
242059,0.85625
242060,0.0
242061,0.0
242062,0.0
242063,0.05
242064,0.565625
242065,0.2125
242066,0.965625
242067,1.0
242068,0.8625
242069,0.046875
242070,0.0125
242071,0.696875
242072,0.0
242073,1.0
242074,0.0
242075,0.040625
242076,0.85
242077,0.975
242078,0.0
242079,1.0
242080,0.0
242081,0.928125
242082,0.0908952417834592
242083,0.096875
242084,0.196875
242085,0.321875
242086,0.959375
242087,0.096875
242088,0.89375
242089,0.7125
242090,0.678125
242091,0.0
242092,0.09375
242093,0.0908952417834592
242094,0.803125
242095,1.0
242096,0.021875
242097,0.99375
242098,0.0
242099,0.053125
242100,0.084375
242101,0.0908952417834592
242102,0.73125
242103,0.819375
242104,0.00625
242105,0.0908952417834592
242106,1.0
242107,0.78125
242108,0.0
242109,0.0908952417834592
242110,0.0
242111,0.99375
242112,1.0
242113,0.096875
242114,0.14375
242115,0.9375
242116,1.0
242117,0.096875
242118,0.146875
242119,0.6375
242120,0.134375
242121,0.98125
242122,0.09375
242123,0.53125
242124,0.803125
242125,0.0
242126,0.9625
242127,0.078125
242128,0.990625
242129,0.940625
242130,0.003125
242131,0.05625
242132,0.703125
242133,1.0
242134,0.75625
242135,0.128125
242136,0.0
242137,0.909375
242138,1.0
242139,0.0
242140,0.246875
242141,0.953125
242142,0.0
242143,0.0908952417834592
242144,0.221875
242145,0.803125
242146,0.89375
242147,0.0
242148,0.015625
242149,0.94375
242150,0.0
242151,0.18125
242152,0.115625
242153,0.896875
242154,0.940625
242155,0.0
242156,0.928125
242157,0.08125
242158,0.409375
242159,1.0
242160,0.209375
242161,0.996875
242162,0.9625
242163,0.11875
242164,0.3125
242165,0.846875
242166,0.99375
242167,0.01875
242168,0.015625
242169,0.7375
242170,1.0
242171,0.728125
242172,0.259375
242173,0.871875
242174,0.403125
242175,0.50625
242176,0.990625
242177,0.996875
242178,0.103125
242179,0.0375
242180,0.0
242181,0.6572916666666666
242182,0.859375
242183,0.684375
242184,0.303125
242185,1.0
242186,0.5885416666666667
242187,0.175
242188,1.0
242189,0.9295559822300307
242190,1.0
242191,1.0
242192,0.975
242193,0.709375
242194,0.146875
242195,0.1375
242196,0.99375
242197,0.996875
242198,0.996875
242199,0.54375
242200,0.546875
242201,0.9375
242202,0.165625
242203,0.0
242204,0.0
242205,0.95
242206,0.965625
242207,0.878125
242208,0.44375
242209,0.065625
242210,0.890625
242211,0.7625
242212,0.0
242213,0.0
242214,0.9581891116112355
242215,0.959375
242216,0.990625
242217,0.046875
242218,0.490625
242219,0.890625
242220,0.725
242221,0.16875
242222,0.78125
242223,0.0908952417834592
242224,0.7875
242225,0.99375
242226,0.10625
242227,0.0625
242228,0.053125
242229,0.048721990333919156
242230,0.209375
242231,0.940625
242232,0.99375
242233,0.0015625
242234,0.6711458333333334
242235,0.325
242236,1.0
242237,0.0
242238,1.0
242239,0.6421875
242240,1.0
242241,1.0
242242,0.925
242243,0.084375
242244,0.94375
242245,0.128125
242246,0.01875
242247,0.053125
242248,0.7125
242249,0.003125
242250,0.021875
242251,0.9547367872875385
242252,0.8625
242253,0.534375
242254,0.28125
242255,0.390625
242256,0.0375
242257,0.15625
242258,0.009375
242259,0.003125
242260,0.96875
242261,0.084375
242262,0.0
242263,0.171875
242264,0.75625
242265,0.96875
242266,0.0908952417834592
242267,0.89921875
242268,0.0
242269,0.05625
242270,0.00625
242271,1.0
242272,0.9625
242273,0.909375
242274,0.703125
242275,0.7875
242276,0.0
242277,1.0
242278,0.746875
242279,0.046875
242280,0.3
242281,0.8125
242282,0.003125
242283,0.13125
242284,0.0375
242285,0.915625
242286,0.984375
242287,0.959375
242288,0.778125
242289,0.875
242290,1.0
242291,0.978125
242292,0.884375
242293,0.1375
242294,0.0
242295,0.9046875
242296,0.996875
242297,0.0
242298,0.2375
242299,0.734375
242300,0.028125
242301,1.0
242302,0.0
242303,0.0
242304,0.0
242305,1.0
242306,0.815625
242307,0.315625
242308,0.0
242309,0.103125
242310,0.1125
242311,0.121875
242312,0.0
242313,0.8052083333333332
242314,0.921875
242315,0.0875
242316,0.8770833333333332
242317,0.0
242318,0.0
242319,0.98125
242320,0.7354166666666667
242321,0.0
242322,0.746875
242323,0.021875
242324,0.0
242325,0.99375
242326,0.040625
242327,0.1125
242328,1.0
242329,0.0
242330,1.0
242331,0.125
242332,0.0
242333,1.0
242334,0.0
242335,0.96875
242336,0.14102443944710474
242337,0.0
242338,0.778125
242339,0.090625
242340,0.959375
242341,0.075
242342,1.0
242343,0.840625
242344,0.240625
242345,0.021875
242346,0.165625
242347,1.0
242348,0.95
242349,0.0908952417834592
242350,1.0
242351,0.13125
242352,0.096875
242353,1.0
242354,1.0
242355,0.0
242356,0.55625
242357,0.15
242358,0.771875
242359,0.059375
242360,0.0
242361,0.0
242362,1.0
242363,0.0
242364,0.9125
242365,1.0
242366,0.4875
242367,0.121875
242368,0.5875
242369,0.309375
242370,0.009375
242371,0.79375
242372,0.9875
242373,0.828125
242374,0.834375
242375,0.978125
242376,1.0
242377,0.653125
242378,0.8375
242379,0.903125
242380,0.084375
242381,0.0375
242382,0.0
242383,0.65625
242384,0.74125
242385,0.1
242386,0.053125
242387,0.96875
242388,0.309375
242389,0.99375
242390,0.225
242391,0.703125
242392,0.0875
242393,0.928125
242394,0.353125
242395,0.0
242396,0.89375
242397,0.0
242398,0.8375
242399,0.134375
242400,0.99375
242401,0.875
242402,0.096875
242403,0.978125
242404,0.971875
242405,0.009375
242406,0.0
242407,0.171875
242408,0.70625
242409,0.7625
242410,0.96875
242411,0.93125
242412,0.72375
242413,0.128125
242414,0.890625
242415,0.03125
242416,1.0
242417,0.0
242418,0.375
242419,1.0
242420,0.0
242421,0.909375
242422,1.0
242423,0.0
242424,0.1
242425,0.428125
242426,0.434375
242427,0.65
242428,0.984375
242429,0.8625
242430,0.0
242431,0.8875
242432,0.059375
242433,0.15625
242434,0.13046875
242435,0.14375
242436,0.0
242437,0.046875
242438,0.2625
242439,0.771875
242440,0.884375
242441,0.0
242442,1.0
242443,0.0
242444,1.0
242445,0.934375
242446,0.9375
242447,0.0
242448,0.0
242449,0.734375
242450,0.696875
242451,1.0
242452,0.95625
242453,0.009375
242454,0.00625
242455,0.85
242456,0.0
242457,0.690625
242458,0.74375
242459,0.0
242460,0.996875
242461,0.6725446428571429
242462,0.065625
242463,0.9953125
242464,0.28125
242465,0.821875
242466,0.740625
242467,0.0375
242468,0.990625
242469,0.06875
242470,0.04375
242471,0.996875
242472,0.99375
242473,0.071875
242474,0.73125
242475,0.14375
242476,0.296875
242477,0.00625
242478,0.984375
242479,0.621875
242480,0.9796875
242481,0.975
242482,0.934375
242483,0.940625
242484,0.13125
242485,0.140625
242486,0.0908952417834592
242487,0.8625
242488,0.0
242489,0.0
242490,0.9625
242491,0.971875
242492,0.821875
242493,0.0
242494,1.0
242495,0.946875
242496,0.00625
242497,0.871875
242498,0.7949987599206353
242499,0.8375
242500,0.9875
242501,0.0
242502,1.0
242503,0.8927083333333332
242504,0.0
242505,0.0
242506,0.096875
242507,0.8047162472943722
242508,0.0
242509,0.0
242510,1.0
242511,0.6625
242512,0.025
242513,0.034375
242514,1.0
242515,0.0
242516,0.975
242517,0.99375
242518,0.9930121527777779
242519,0.7291666666666667
242520,0.015625
242521,0.0875
242522,0.0375
242523,0.728125
242524,0.0
242525,0.0
242526,0.278125
242527,0.0
242528,0.8671875
242529,0.6125
242530,0.121875
242531,0.59375
242532,1.0
242533,0.98125
242534,0.940625
242535,0.09375
242536,1.0
242537,0.0908952417834592
242538,0.0908952417834592
242539,0.078125
242540,0.075
242541,1.0
242542,0.3375
242543,0.9354166666666666
242544,0.375
242545,0.0
242546,1.0
242547,0.81875
242548,0.0908952417834592
242549,0.65
242550,0.365625
242551,0.2359375
242552,0.95625
242553,0.284375
242554,1.0
242555,0.021875
242556,0.03125
242557,0.91796875
242558,0.13125
242559,0.653125
242560,0.0375
242561,1.0
242562,0.7
242563,0.4375
242564,0.946875
242565,0.0
242566,0.0
242567,0.965625
242568,0.0908952417834592
242569,0.83375
242570,1.0
242571,0.890625
242572,0.0
242573,0.61875
242574,0.996875
242575,0.74375
242576,0.415625
242577,0.7625
242578,0.0
242579,0.146875
242580,0.0908952417834592
242581,0.834375
242582,0.978125
242583,0.659375
242584,0.9625
242585,0.8625
242586,0.3349086163440992
242587,0.0
242588,0.0
242589,0.86875
242590,0.7625
242591,0.996875
242592,0.0
242593,0.290625
242594,0.946875
242595,0.078125
242596,0.0
242597,0.553125
242598,0.9875
242599,0.034375
242600,0.090625
242601,1.0
242602,0.815625
242603,0.19375
242604,0.234375
242605,0.95
242606,0.559375
242607,0.3375
242608,1.0
242609,1.0
242610,0.5796875
242611,0.878125
242612,0.93125
242613,0.675
242614,0.9625
242615,0.89375
242616,0.99375
242617,0.03125
242618,0.284375
242619,0.040625
242620,0.95
242621,0.04375
242622,0.0
242623,0.15625
242624,0.9
242625,0.0
242626,1.0
242627,0.546875
242628,0.653125
242629,0.3625
242630,0.003125
242631,0.0908952417834592
242632,0.7307291666666667
242633,0.06875
242634,0.18125
242635,0.0
242636,1.0
242637,0.2125
242638,0.709375
242639,0.090625
242640,0.778125
242641,1.0
242642,0.0908952417834592
242643,0.796875
242644,0.159375
242645,0.975
242646,0.109375
242647,0.565625
242648,0.6
242649,0.084375
242650,0.98125
242651,0.0
242652,0.990625
242653,0.096875
242654,0.121875
242655,0.0908952417834592
242656,0.915625
242657,0.1875
242658,0.0
242659,0.6625
242660,0.640625
242661,0.0
242662,0.0
242663,0.625
242664,0.0
242665,0.8875
242666,0.08125
242667,0.26875
242668,0.0
242669,0.9
242670,0.94375
242671,0.228125
242672,0.0
242673,1.0
242674,0.65
242675,0.971875
242676,0.0
242677,0.0
242678,0.234375
242679,0.946875
242680,0.090625
242681,0.065625
242682,0.996875
242683,0.325
242684,0.0
242685,0.00625
242686,0.0
242687,0.73125
242688,0.090625
242689,0.21875
242690,0.66875
242691,0.24375
242692,0.053125
242693,0.096875
242694,0.0
242695,0.425
242696,0.975
242697,1.0
242698,1.0
242699,0.0
242700,0.01875
242701,0.375
242702,0.6
242703,0.0
242704,0.521875
242705,0.975
242706,0.371875
242707,0.078125
242708,0.00625
242709,0.009375
242710,0.8890625
242711,0.76875
242712,0.278125
242713,1.0
242714,0.0
242715,0.90625
242716,0.9875
242717,0.95625
242718,0.971875
242719,0.99375
242720,0.0
242721,0.234375
242722,0.621875
242723,0.940625
242724,0.0625
242725,0.015625
242726,0.328125
242727,0.675
242728,0.871875
242729,0.01875
242730,0.66875
242731,0.215625
242732,0.996875
242733,0.690625
242734,0.11875
242735,0.0
242736,0.584375
242737,1.0
242738,0.56875
242739,0.003125
242740,0.978125
242741,0.7484375
242742,0.0
242743,0.9125
242744,0.13125
242745,0.13125
242746,0.90625
242747,0.946875
242748,0.03125
242749,0.3125
242750,0.971875
242751,0.78625
242752,0.728125
242753,0.0
242754,0.69375
242755,0.296875
242756,0.090625
242757,0.0908952417834592
242758,0.13125
242759,0.753125
242760,0.809375
242761,0.0
242762,0.99375
242763,1.0
242764,1.0
242765,0.0
242766,0.13125
242767,0.85
242768,0.34375
242769,0.765625
242770,0.03125
242771,1.0
242772,0.925
242773,1.0
242774,0.15
242775,0.11875
242776,1.0
242777,0.0
242778,0.034375
242779,0.040625
242780,0.0
242781,0.0
242782,0.971875
242783,0.0
242784,0.0
242785,0.015625
242786,0.840625
242787,0.01672833257201986
242788,0.85625
242789,0.759375
242790,0.825
242791,0.775
242792,0.034375
242793,0.05
242794,0.025
242795,0.99375
242796,0.86875
242797,0.2967105263157895
242798,0.0
242799,0.96875
242800,0.21875
242801,0.0
242802,0.159375
242803,0.721875
242804,0.290625
242805,0.153125
242806,0.8875
242807,1.0
242808,0.0
242809,0.13125
242810,0.990625
242811,0.0
242812,0.865625
242813,0.06875
242814,0.0
242815,0.0
242816,0.95
242817,0.434375
242818,0.040625
242819,0.51875
242820,0.0
242821,0.625
242822,0.0125
242823,0.996875
242824,1.0
242825,0.0
242826,0.984375
242827,0.4578125
242828,0.5625
242829,0.028125
242830,0.725
242831,0.140625
242832,0.0
242833,0.009375
242834,0.859375
242835,0.7515625
242836,1.0
242837,0.359375
242838,0.0875
242839,0.5375
242840,0.9813541666666665
242841,0.55
242842,0.875
242843,1.0
242844,0.0125
242845,0.053125
242846,0.0
242847,0.003125
242848,0.0
242849,0.303125
242850,0.0
242851,0.475
242852,0.975
242853,0.071875
242854,0.209375
242855,0.0
242856,0.6625
242857,0.984375
242858,1.0
242859,0.20625
242860,1.0
242861,0.1625
242862,0.925
242863,0.18125
242864,1.0
242865,0.0
242866,0.928125
242867,0.94375
242868,0.09375
242869,0.18125
242870,0.865625
242871,0.01875
242872,0.96875
242873,0.725
242874,0.546875
242875,0.046875
242876,0.85
242877,0.98125
242878,0.0
242879,0.9625
242880,0.93125
242881,0.290625
242882,0.990625
242883,0.0
242884,0.403125
242885,1.0
242886,0.578125
242887,0.753125
242888,0.140625
242889,0.30625
242890,0.628125
242891,0.175
242892,0.653125
242893,0.75
242894,0.1625
242895,0.996875
242896,1.0
242897,0.978125
242898,0.95625
242899,0.3125
242900,0.18125
242901,0.771875
242902,0.7875
242903,0.4375
242904,0.259375
242905,1.0
242906,0.378125
242907,0.1625
242908,0.0
242909,0.559375
242910,0.0
242911,0.153125
242912,0.965625
242913,0.828125
242914,0.996875
242915,0.05625
242916,0.0
242917,0.13125
242918,0.98125
242919,0.8625
242920,0.103125
242921,0.14895833333333333
242922,1.0
242923,0.8859375
242924,0.05625
242925,0.9875
242926,0.996875
242927,1.0
242928,0.0
242929,0.928125
242930,0.64609375
242931,0.99375
242932,0.296875
242933,0.0
242934,0.015625
242935,0.14375
242936,0.06875
242937,0.0
242938,0.0
242939,0.978125
242940,1.0
242941,0.1125
242942,0.85
242943,0.86875
242944,0.98125
242945,0.59375
242946,0.2125
242947,0.915625
242948,0.984375
242949,0.0625
242950,0.034375
242951,0.121875
242952,0.778125
242953,0.95
242954,0.83125
242955,0.034375
242956,0.0
242957,0.9484375
242958,1.0
242959,0.06875
242960,0.0875
242961,0.64375
242962,0.996875
242963,0.996875
242964,0.096875
242965,1.0
242966,0.246875
242967,0.20625
242968,1.0
242969,1.0
242970,0.6625
242971,0.125
242972,0.03125
242973,0.13125
242974,0.040625
242975,0.125
242976,0.18125
242977,0.06875
242978,1.0
242979,0.0908952417834592
242980,0.0908952417834592
242981,0.121875
242982,0.0
242983,0.959375
242984,0.18125
242985,0.99375
242986,0.440625
242987,0.9625
242988,0.109375
242989,0.075
242990,0.678125
242991,0.915625
242992,1.0
242993,0.021875
242994,0.128125
242995,0.85625
242996,0.78125
242997,0.990625
242998,0.315625
242999,0.953125
243000,0.0
243001,0.084375
243002,0.009375
243003,0.1
243004,1.0
243005,0.95
243006,1.0
243007,0.990625
243008,0.921875
243009,0.125
243010,0.0
243011,0.0
243012,1.0
243013,0.0
243014,0.215625
243015,0.625
243016,0.40625
243017,0.334375
243018,0.18125
243019,0.109375
243020,0.059375
243021,0.009375
243022,0.85
243023,0.0
243024,0.446875
243025,0.903125
243026,0.94375
243027,0.571875
243028,0.078125
243029,0.0625
243030,0.0
243031,0.0908952417834592
243032,0.6641443452380952
243033,0.9625
243034,0.0328125
243035,0.996875
243036,0.7625
243037,0.95
243038,0.015625
243039,0.14921875
243040,0.11875
243041,0.9625
243042,0.10625
243043,0.953125
243044,0.634375
243045,0.0908952417834592
243046,0.0
243047,0.15208333333333332
243048,0.96875
243049,0.046875
243050,0.015625
243051,0.159375
243052,0.0908952417834592
243053,1.0
243054,0.996875
243055,0.9885416666666668
243056,0.659375
243057,1.0
243058,1.0
243059,0.015
243060,0.13125
243061,0.80625
243062,0.0
243063,0.259375
243064,0.8
243065,0.9197916666666666
243066,1.0
243067,1.0
243068,0.190625
243069,0.93125
243070,0.0
243071,0.0625
243072,0.0
243073,0.946875
243074,1.0
243075,0.35625
243076,0.975
243077,0.928125
243078,0.375
243079,0.0
243080,0.0
243081,0.3125
243082,0.978125
243083,0.8609375
243084,0.2390625
243085,0.0
243086,0.546875
243087,0.990625
243088,0.0
243089,0.134375
243090,0.984375
243091,0.79375
243092,1.0
243093,0.0
243094,0.8390625
243095,0.875
243096,0.0908952417834592
243097,0.09625
243098,0.0
243099,1.0
243100,0.11875
243101,0.365625
243102,0.065625
243103,0.0
243104,0.734375
243105,1.0
243106,0.0
243107,0.63125
243108,0.90625
243109,0.953125
243110,0.90625
243111,0.021875
243112,0.0
243113,0.059375
243114,0.0
243115,0.89375
243116,0.0
243117,0.0
243118,0.878125
243119,0.90625
243120,1.0
243121,0.975
243122,0.034375
243123,0.903125
243124,0.86875
243125,0.903125
243126,0.0
243127,0.971875
243128,1.0
243129,0.95625
243130,0.21875
243131,0.078125
243132,0.7
243133,0.096875
243134,0.0908952417834592
243135,0.89375
243136,0.990625
243137,1.0
243138,0.078125
243139,0.9458333333333334
243140,0.0
243141,0.096875
243142,0.0
243143,0.1375
243144,0.284375
243145,0.353125
243146,0.0
243147,0.759375
243148,0.06875
243149,0.115625
243150,0.22567755571393722
243151,0.884375
243152,0.1
243153,0.0
243154,0.0
243155,0.21770833333333334
243156,0.7993750000000001
243157,0.0
243158,0.91875
243159,1.0
243160,0.11875
243161,0.0
243162,0.05
243163,1.0
243164,0.3375
243165,1.0
243166,1.0
243167,0.5875
243168,0.053125
243169,0.7510416666666666
243170,0.0
243171,0.184375
243172,0.2125
243173,0.965625
243174,0.0
243175,0.0
243176,0.04375
243177,1.0
243178,0.8125
243179,0.94375
243180,0.0
243181,0.1
243182,0.7125
243183,0.79375
243184,0.0
243185,0.86875
243186,0.078125
243187,0.840625
243188,0.309375
243189,0.025
243190,0.0
243191,0.0375
243192,0.078125
243193,0.0
243194,0.940625
243195,0.25
243196,0.153125
243197,0.96875
243198,0.115625
243199,0.58125
243200,0.1875
243201,0.765625
243202,0.9
243203,0.990625
243204,0.190625
243205,0.690625
243206,0.01875
243207,0.75
243208,1.0
243209,0.728125
243210,0.6425930059523809
243211,0.06875
243212,0.375
243213,1.0
243214,0.8729166666666668
243215,0.0908952417834592
243216,0.015625
243217,0.078125
243218,0.28125
243219,0.703125
243220,1.0
243221,0.853125
243222,0.4
243223,0.0
243224,0.371875
243225,0.9690888376368498
243226,0.1765625
243227,0.2934375
243228,1.0
243229,0.98125
243230,0.834375
243231,0.1
243232,0.91875
243233,0.078125
243234,0.73125
243235,0.0
243236,1.0
243237,0.0
243238,0.0
243239,0.8875
243240,0.996875
243241,0.0908952417834592
243242,0.0
243243,0.959375
243244,0.115625
243245,0.0
243246,0.825
243247,0.0
243248,0.63125
243249,0.60625
243250,0.99375
243251,0.0
243252,0.0375
243253,0.0
243254,0.0
243255,0.94375
243256,1.0
243257,0.21875
243258,0.909375
243259,0.0
243260,0.065625
243261,1.0
243262,0.959375
243263,0.403125
243264,0.01875
243265,0.64375
243266,1.0
243267,0.234375
243268,0.0
243269,0.265625
243270,0.99375
243271,0.0
243272,0.04375
243273,0.9375
243274,0.965625
243275,0.04375
243276,0.221875
243277,0.775
243278,0.91875
243279,0.0
243280,0.096875
243281,0.115625
243282,0.103125
243283,0.925
243284,1.0
243285,0.1
243286,0.796875
243287,0.9375
243288,0.13125
243289,0.95625
243290,0.584375
243291,0.99375
243292,0.903125
243293,0.0
243294,0.83125
243295,0.69375
243296,0.1578125
243297,1.0
243298,1.0
243299,0.0
243300,0.15
243301,0.88125
243302,1.0
243303,1.0
243304,0.76875
243305,0.0
243306,1.0
243307,0.021875
243308,0.996875
243309,0.99375
243310,0.98125
243311,0.91328125
243312,0.0
243313,0.6638392857142856
243314,0.91875
243315,0.996875
243316,0.0
243317,0.903125
243318,0.0
243319,0.21875
243320,0.0
243321,0.240625
243322,0.0
243323,0.0
243324,0.159375
243325,0.865625
243326,0.2833333333333333
243327,0.9875
243328,0.134375
243329,0.725
243330,0.190625
243331,0.0908952417834592
243332,0.0
243333,0.88125
243334,0.0875
243335,0.978125
243336,0.096875
243337,0.928125
243338,0.778125
243339,0.0
243340,0.109375
243341,0.0
243342,0.909375
243343,0.83125
243344,0.965625
243345,1.0
243346,0.0
243347,0.96875
243348,1.0
243349,0.984375
243350,0.778125
243351,0.8625
243352,0.353125
243353,1.0
243354,0.0
243355,0.815625
243356,0.225
243357,0.065625
243358,0.0
243359,1.0
243360,0.99375
243361,0.0
243362,0.515625
243363,0.8625
243364,0.996875
243365,0.871875
243366,0.9625
243367,0.771875
243368,0.0
243369,0.996875
243370,0.965625
243371,0.74375
243372,0.8
243373,0.815625
243374,0.0
243375,0.778125
243376,0.0
243377,0.9875
243378,0.025520833333333336
243379,0.0908952417834592
243380,0.2375
243381,0.9
243382,0.0125
243383,0.728125
243384,0.0
243385,1.0
243386,0.803125
243387,0.0
243388,0.965625
243389,0.0
243390,0.83125
243391,0.75
243392,0.13125
243393,0.0
243394,1.0
243395,0.0
243396,0.884375
243397,0.0
243398,0.546875
243399,0.203125
243400,0.971875
243401,0.753125
243402,1.0
243403,0.45
243404,0.11875
243405,0.046875
243406,0.6625
243407,0.071875
243408,0.88125
243409,0.809375
243410,0.88125
243411,0.11875
243412,1.0
243413,0.996875
243414,0.0875
243415,0.0
243416,0.98125
243417,0.065625
243418,0.228125
243419,0.0125
243420,0.928125
243421,0.153125
243422,0.45625
243423,0.0908952417834592
243424,0.096875
243425,1.0
243426,0.0
243427,0.221875
243428,1.0
243429,0.328125
243430,0.996875
243431,0.809375
243432,0.0
243433,0.0
243434,0.95
243435,0.575
243436,0.071875
243437,0.971875
243438,1.0
243439,0.134375
243440,0.0
243441,0.95
243442,0.434375
243443,0.0
243444,0.0
243445,0.175
243446,0.10625
243447,0.0
243448,0.0
243449,0.91875
243450,0.0908952417834592
243451,0.0
243452,0.0
243453,0.103125
243454,0.38125
243455,0.053125
243456,0.3921875
243457,0.665625
243458,0.046875
243459,0.16875
243460,0.228125
243461,0.0
243462,0.009375
243463,1.0
243464,0.003125
243465,0.96875
243466,0.665625
243467,0.95
243468,0.065625
243469,0.8625
243470,0.0
243471,0.0
243472,1.0
243473,0.309375
243474,0.96875
243475,0.10625
243476,0.0
243477,0.934375
243478,0.046875
243479,0.059375
243480,0.0
243481,1.0
243482,1.0
243483,0.0
243484,0.9125
243485,0.0875
243486,0.18125
243487,0.109375
243488,0.0
243489,0.06875
243490,0.0908952417834592
243491,0.296875
243492,0.01875
243493,0.375
243494,0.090625
243495,1.0
243496,0.984375
243497,0.753125
243498,0.078125
243499,0.025
243500,0.9
243501,0.0908952417834592
243502,0.76875
243503,0.1875
243504,0.984375
243505,0.0
243506,0.959375
243507,0.0
243508,0.303125
243509,0.95625
243510,0.0
243511,0.0
243512,0.928125
243513,0.228125
243514,0.0
243515,0.9375
243516,0.990625
243517,0.99375
243518,0.90625
243519,1.0
243520,1.0
243521,0.984375
243522,0.990625
243523,0.01875
243524,0.853125
243525,0.00625
243526,0.034375
243527,0.09375
243528,0.01875
243529,0.04375
243530,0.965625
243531,0.928125
243532,0.0
243533,0.975
243534,0.0
243535,1.0
243536,0.9862475722866144
243537,0.4608231217489892
243538,1.0
243539,0.109375
243540,0.89375
243541,0.6084760126641886
243542,0.0
243543,0.0
243544,0.0
243545,0.896875
243546,0.975
243547,0.571875
243548,0.98125
243549,0.059375
243550,0.2375
243551,0.021875
243552,0.08125
243553,0.18125
243554,1.0
243555,0.79375
243556,0.8875
243557,0.2375
243558,0.0908952417834592
243559,0.0
243560,0.0984375
243561,0.859375
243562,1.0
243563,0.0
243564,0.034375
243565,0.925
243566,0.378125
243567,0.534375
243568,0.0
243569,0.153125
243570,0.815625
243571,0.415625
243572,0.909375
243573,0.05
243574,0.56875
243575,0.178125
243576,0.015625
243577,0.1875
243578,0.996875
243579,0.1875
243580,0.871875
243581,1.0
243582,0.021875
243583,0.61875
243584,0.86875
243585,0.984375
243586,0.84375
243587,0.990625
243588,0.06875
243589,0.99375
243590,0.859375
243591,0.290625
243592,0.990625
243593,0.9875
243594,0.128125
243595,1.0
243596,1.0
243597,0.128125
243598,0.0
243599,1.0
243600,0.878125
243601,0.103125
243602,0.11875
243603,0.140625
243604,0.03125
243605,0.0908952417834592
243606,0.78125
243607,0.803125
243608,0.0
243609,0.0908952417834592
243610,0.10625
243611,1.0
243612,0.775
243613,0.221875
243614,0.934375
243615,0.303125
243616,0.3
243617,0.9875
243618,0.978125
243619,0.9875
243620,0.0908952417834592
243621,1.0
243622,0.746875
243623,0.878125
243624,0.996875
243625,0.028125
243626,0.89375
243627,0.115625
243628,0.153125
243629,0.0
243630,0.9375
243631,0.0
243632,0.9125
243633,0.0
243634,0.3046875
243635,0.98125
243636,0.096875
243637,0.16666666666666669
243638,0.9
243639,0.615625
243640,0.0
243641,0.95625
243642,0.2
243643,0.065625
243644,0.175
243645,0.040625
243646,0.0
243647,0.0
243648,1.0
243649,0.915625
243650,0.803125
243651,0.9581891116112355
243652,0.0
243653,1.0
243654,0.003125
243655,0.06875
243656,0.028125
243657,0.1
243658,0.0
243659,0.025
243660,0.265625
243661,0.028125
243662,0.7071022727272728
243663,0.025
243664,0.921875
243665,0.85
243666,0.98125
243667,0.946875
243668,0.078125
243669,0.33125
243670,0.0
243671,0.790625
243672,0.009375
243673,0.0
243674,0.096875
243675,0.98125
243676,0.9625
243677,0.984375
243678,0.26875
243679,0.79375
243680,0.996875
243681,0.0
243682,0.0
243683,0.9
243684,0.0
243685,0.903125
243686,0.953125
243687,0.753125
243688,0.946875
